patch_number,cb1,cb2,cb3,cb4,cb5,cb6,cb7,cb8,contrast,dissimilarity,homogeneity,ASM,energy,correlation,t1f1b1,t1f1b2,t1f1b3,t1f1b4,t1f1b5,t1f1b6,t1f1b7,t1f1b8,t1f1b9,t1f1b10,t1f1b11,t1f1b12,t1f1b13,t1f1b14,t1f1b15,t1f1b16,t1f1b17,t1f1b18,t1f1b19,t1f1b20,t1f2b1,t1f2b2,t1f2b3,t1f2b4,t1f2b5,t1f2b6,t1f2b7,t1f2b8,t1f2b9,t1f2b10,t1f2b11,t1f2b12,t1f2b13,t1f2b14,t1f2b15,t1f2b16,t1f2b17,t1f2b18,t1f2b19,t1f2b20,t2f1b1,t2f1b2,t2f1b3,t2f1b4,t2f1b5,t2f1b6,t2f1b7,t2f1b8,t2f1b9,t2f1b10,t2f1b11,t2f1b12,t2f1b13,t2f1b14,t2f1b15,t2f1b16,t2f1b17,t2f1b18,t2f1b19,t2f1b20,t2f2b1,t2f2b2,t2f2b3,t2f2b4,t2f2b5,t2f2b6,t2f2b7,t2f2b8,t2f2b9,t2f2b10,t2f2b11,t2f2b12,t2f2b13,t2f2b14,t2f2b15,t2f2b16,t2f2b17,t2f2b18,t2f2b19,t2f2b20,t3f1b1,t3f1b2,t3f1b3,t3f1b4,t3f1b5,t3f1b6,t3f1b7,t3f1b8,t3f1b9,t3f1b10,t3f1b11,t3f1b12,t3f1b13,t3f1b14,t3f1b15,t3f1b16,t3f1b17,t3f1b18,t3f1b19,t3f1b20,t3f2b1,t3f2b2,t3f2b3,t3f2b4,t3f2b5,t3f2b6,t3f2b7,t3f2b8,t3f2b9,t3f2b10,t3f2b11,t3f2b12,t3f2b13,t3f2b14,t3f2b15,t3f2b16,t3f2b17,t3f2b18,t3f2b19,t3f2b20,t4f1b1,t4f1b2,t4f1b3,t4f1b4,t4f1b5,t4f1b6,t4f1b7,t4f1b8,t4f1b9,t4f1b10,t4f1b11,t4f1b12,t4f1b13,t4f1b14,t4f1b15,t4f1b16,t4f1b17,t4f1b18,t4f1b19,t4f1b20,t4f2b1,t4f2b2,t4f2b3,t4f2b4,t4f2b5,t4f2b6,t4f2b7,t4f2b8,t4f2b9,t4f2b10,t4f2b11,t4f2b12,t4f2b13,t4f2b14,t4f2b15,t4f2b16,t4f2b17,t4f2b18,t4f2b19,t4f2b20,d0l2b1,d0l2b2,d0l2b3,d0l2b4,d0l2b5,d0l3b1,d0l3b2,d0l3b3,d0l3b4,d0l3b5,d0l4b1,d0l4b2,d0l4b3,d0l4b4,d0l4b5,d0l5b1,d0l5b2,d0l5b3,d0l5b4,d0l5b5,d0l6b1,d0l6b2,d0l6b3,d0l6b4,d0l6b5,d0l7b1,d0l7b2,d0l7b3,d0l7b4,d0l7b5,d45l2b1,d45l2b2,d45l2b3,d45l2b4,d45l2b5,d45l3b1,d45l3b2,d45l3b3,d45l3b4,d45l3b5,d45l4b1,d45l4b2,d45l4b3,d45l4b4,d45l4b5,d45l5b1,d45l5b2,d45l5b3,d45l5b4,d45l5b5,d45l6b1,d45l6b2,d45l6b3,d45l6b4,d45l6b5,d45l7b1,d45l7b2,d45l7b3,d45l7b4,d45l7b5,d90l2b1,d90l2b2,d90l2b3,d90l2b4,d90l2b5,d90l3b1,d90l3b2,d90l3b3,d90l3b4,d90l3b5,d90l4b1,d90l4b2,d90l4b3,d90l4b4,d90l4b5,d90l5b1,d90l5b2,d90l5b3,d90l5b4,d90l5b5,d90l6b1,d90l6b2,d90l6b3,d90l6b4,d90l6b5,d90l7b1,d90l7b2,d90l7b3,d90l7b4,d90l7b5,d135l2b1,d135l2b2,d135l2b3,d135l2b4,d135l2b5,d135l3b1,d135l3b2,d135l3b3,d135l3b4,d135l3b5,d135l4b1,d135l4b2,d135l4b3,d135l4b4,d135l4b5,d135l5b1,d135l5b2,d135l5b3,d135l5b4,d135l5b5,d135l6b1,d135l6b2,d135l6b3,d135l6b4,d135l6b5,d135l7b1,d135l7b2,d135l7b3,d135l7b4,d135l7b5
Cancer_2_11,0,0,0,0,0.009521484,0.479248047,0.486083984,0.025146484,1569.581303,30.56753178,0.036773453,0.000229517,0.015149833,0.169489718,0,0,0,0,0,0,0,0,0,1,4075,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2208,1701,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1992,1935,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4069,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2213,1717,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1980,1944,120,0,0,0,0,0,0,2,2,4,15,47,4,0,7,7,21,0,0,2,5,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,2,9,20,54,0,0,1,3,13,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,13,42,1,2,9,8,28,1,0,2,3,5,0,0,1,2,1,0,0,0,0,2,0,0,0,0,1,3,3,11,15,60,0,1,4,4,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_12,0,0,0,0,0.012207031,0.444824219,0.523925781,0.019042969,1475.864407,29.75900424,0.039059973,0.000236601,0.015381843,0.14921722,0,0,0,0,0,0,0,0,0,5,4077,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2122,1826,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1859,2088,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4080,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2096,1856,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1870,2089,83,0,0,0,0,0,0,2,0,7,11,33,1,1,4,8,22,1,0,3,3,14,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,4,1,6,23,52,0,0,1,2,11,0,0,3,0,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,6,12,43,1,0,3,14,20,0,0,4,1,8,0,0,0,1,5,0,0,0,0,3,0,0,0,0,1,2,1,9,19,52,1,0,2,2,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_13,0,0,0,0,0.007568359,0.489990234,0.474365234,0.028076172,1416.951271,29.49841102,0.033530974,0.000218611,0.014785514,0.239631932,0,0,0,0,0,0,0,0,0,3,4070,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2266,1640,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2039,1889,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4077,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2256,1684,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2036,1894,121,0,0,0,0,0,0,14,9,29,54,53,5,11,30,41,47,0,4,10,15,16,0,0,4,6,4,0,0,2,4,1,0,0,1,1,1,13,20,46,84,73,2,4,16,27,21,0,0,7,6,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,11,31,70,43,9,8,31,45,37,4,5,13,11,11,0,0,2,6,7,0,0,2,2,3,0,0,0,1,1,14,17,56,94,88,1,5,16,24,21,0,0,3,5,4,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0
Cancer_2_14,0,0,0,0,0.017822266,0.432373047,0.497802734,0.052001953,1933.494439,34.3471928,0.027987871,0.000207109,0.01439129,0.203680919,0,0,0,0,0,0,0,0,0,2,4060,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2042,1731,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1802,1984,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4062,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2036,1770,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1811,1973,223,0,0,0,0,0,0,10,10,15,29,33,1,5,13,27,24,1,2,10,10,8,0,0,1,7,8,0,0,0,1,4,0,0,0,1,3,8,12,28,53,77,0,1,9,16,21,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,17,39,38,4,11,18,32,40,5,2,7,8,9,0,0,0,7,3,0,0,1,1,2,0,0,0,0,0,9,12,27,55,51,0,2,8,17,17,0,0,2,4,8,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Cancer_2_15,0,0,0,0,0.023681641,0.452880859,0.497314453,0.026123047,1857.42161,33.48940678,0.033604525,0.000214333,0.014640122,0.089891276,0,0,0,0,0,0,0,0,0,7,4071,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2128,1700,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1892,1961,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4078,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2096,1738,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1869,1985,115,0,0,0,0,0,0,13,14,18,34,33,6,8,14,29,22,0,0,4,15,12,0,1,0,5,8,0,0,1,3,3,0,0,0,0,1,11,13,19,55,53,0,1,4,12,15,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,11,14,33,41,7,5,11,27,30,0,0,2,11,8,0,1,1,4,8,0,0,0,0,0,0,0,0,1,0,13,14,24,65,53,0,0,2,9,10,0,0,0,4,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Cancer_2_16,0,0,0,0,0.016601563,0.448730469,0.520996094,0.013671875,1812.555614,33.80879237,0.030802378,0.000219663,0.014821047,0.028992271,0,0,0,0,0,0,0,0,0,10,4074,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,2072,1843,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1885,2057,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4084,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135,2056,1865,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1874,2078,64,0,0,0,0,0,0,7,10,19,47,39,2,4,17,37,40,1,1,5,11,13,0,0,0,4,4,0,0,0,3,1,0,0,0,1,0,6,9,23,70,73,2,1,6,15,23,0,0,2,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,9,19,40,47,2,3,19,35,42,1,1,5,17,13,0,0,1,7,4,0,0,0,0,3,0,0,0,0,1,7,7,27,66,57,1,2,6,24,24,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_17,0,0,0,0,0.029541016,0.51171875,0.434082031,0.024658203,1983.117055,34.24629237,0.031168914,0.000218892,0.014794998,0.126850431,0,0,0,0,0,0,0,0,0,68,4007,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2306,1478,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,85,2093,1734,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3997,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,116,2287,1533,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,81,2102,1735,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_18,0,0,0,0,0.0078125,0.477783203,0.505371094,0.009033203,1267.777542,28.05773305,0.033696348,0.000259044,0.016094855,0.086048856,0,0,0,0,0,0,0,0,0,1,4078,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2316,1664,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2003,1996,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2307,1694,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2008,1999,44,0,0,0,0,0,0,3,5,13,13,50,0,5,12,11,39,1,0,7,11,13,0,1,2,1,3,0,0,0,0,1,0,0,0,0,0,4,7,19,25,67,0,1,5,6,12,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,8,20,17,45,1,2,7,13,34,0,1,7,3,18,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,10,19,23,61,0,0,5,7,22,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_19,0,0,0,0,0.0078125,0.585205078,0.379638672,0.02734375,1538.876324,30.64539195,0.032209476,0.00023099,0.015198364,0.172244269,0,0,0,0,0,0,0,0,0,2,4073,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2606,1261,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2439,1488,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4076,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2666,1235,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2420,1494,123,0,0,0,0,0,0,16,27,49,33,67,2,16,33,24,50,2,7,13,11,17,0,1,6,9,12,0,0,2,5,1,0,0,2,0,0,11,38,79,67,98,1,5,25,20,23,0,0,6,9,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,29,39,53,56,2,16,44,28,45,3,10,16,14,21,0,0,4,6,9,0,0,2,1,6,0,0,0,0,3,10,32,76,50,100,1,6,19,21,27,0,2,8,10,10,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0
Cancer_2_20,0,0,0,0,0.011474609,0.456787109,0.493896484,0.037841797,1749.875265,32.46477754,0.03184457,0.000220715,0.014856496,0.14097597,0,0,0,0,0,0,0,0,0,5,4054,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2143,1697,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1899,1959,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4063,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2145,1718,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1895,1956,174,0,0,0,0,0,0,0,3,18,37,37,0,3,6,12,30,0,0,3,4,9,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0,0,4,15,41,51,0,1,1,4,19,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,24,25,0,3,8,21,27,1,0,3,5,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,15,39,51,0,0,2,6,6,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cancer_2_21,0,0,0,0,0.012939453,0.512451172,0.454101563,0.020507813,1601.001324,31.17929025,0.034331258,0.000222714,0.014923616,0.153507611,0,0,0,0,0,0,0,0,0,4,4074,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2363,1527,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2145,1785,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2338,1579,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2138,1782,98,0,0,0,0,0,0,8,9,23,33,59,1,11,24,30,35,3,5,4,8,8,0,0,1,6,5,0,1,0,0,2,0,0,0,0,0,7,19,32,54,66,3,1,5,14,22,0,0,2,3,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,4,20,16,40,49,5,8,26,29,31,1,2,5,11,13,0,0,0,1,5,0,0,1,3,6,0,0,0,0,0,6,20,38,53,73,2,1,4,15,26,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_22,0,0,0,0,0.022949219,0.491699219,0.452392578,0.032958984,1935.463718,33.62632415,0.033366097,0.000214403,0.014642517,0.132098144,0,0,0,0,0,0,0,0,0,6,4045,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2219,1584,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2039,1788,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4042,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2247,1591,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2035,1796,150,0,0,0,0,0,0,0,3,6,13,16,0,4,3,12,30,0,0,0,6,8,0,0,0,0,3,0,0,2,0,2,0,0,0,0,1,0,5,7,18,45,0,2,5,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,28,0,2,10,9,32,0,1,1,4,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,8,17,37,0,0,4,2,15,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_23,0,0,0,0,0.030761719,0.485839844,0.463867188,0.01953125,1791.662871,32.93935381,0.029696195,0.00021244,0.014575305,0.151020503,0,0,0,0,0,0,0,0,0,4,4075,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2194,1610,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1997,1846,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4082,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2165,1646,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2018,1833,83,0,0,0,0,0,0,3,5,14,27,38,0,3,12,17,29,0,0,2,11,10,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,2,6,21,41,50,0,0,5,9,7,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,11,22,22,0,3,9,28,20,0,0,4,6,10,0,0,2,2,3,0,0,1,0,2,0,0,0,0,0,2,5,18,31,41,0,0,6,14,13,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Cancer_2_24,0,0,0,0,0.010986328,0.420166016,0.537597656,0.03125,1710.777542,32.54555085,0.034768495,0.000210581,0.014511407,0.154866116,0,0,0,0,0,0,0,0,0,4,4064,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1997,1863,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1755,2126,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4070,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2011,1887,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1761,2126,138,0,0,0,0,0,0,3,0,18,34,35,2,5,5,13,33,0,0,2,8,18,0,1,0,1,7,0,0,0,1,1,0,0,0,2,1,4,4,17,40,64,0,1,2,11,23,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,7,10,32,29,2,1,9,16,36,0,0,4,9,19,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,2,6,11,35,57,0,0,4,7,18,0,0,0,3,9,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
Cancer_2_25,0,0,0,0,0.024658203,0.546142578,0.410400391,0.018798828,1654.194121,30.81329449,0.038648137,0.000242457,0.015571043,0.076619374,0,0,0,0,0,0,0,0,0,67,4009,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,2554,1317,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,56,2264,1623,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,85,2487,1398,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,50,2281,1617,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_26,0,0,0,0,0.007324219,0.458496094,0.505371094,0.028808594,1420.158898,29.4279661,0.035630555,0.000219874,0.014828144,0.279486772,0,0,0,0,0,0,0,0,0,1,4077,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2144,1736,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1929,1985,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4071,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,2150,1782,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1913,2007,127,0,0,0,0,0,0,11,20,25,36,40,2,18,22,34,28,0,1,6,10,4,0,4,8,7,0,0,0,1,2,0,0,1,0,2,1,3,27,50,59,47,1,11,13,12,9,0,0,1,9,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,8,24,39,39,30,2,14,22,31,24,2,8,8,13,11,0,1,5,3,2,0,0,1,1,0,0,0,0,2,0,4,29,47,72,45,1,6,8,16,7,0,0,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_27,0,0,0,0,0.013427734,0.527832031,0.435791016,0.022949219,1411.484905,29.31117585,0.03289068,0.000226922,0.015063945,0.250785267,0,0,0,0,0,0,0,0,0,2,4081,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2405,1503,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2189,1731,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4080,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2415,1489,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2198,1727,100,0,0,0,0,0,0,3,9,18,53,58,6,6,21,38,35,2,1,2,17,14,0,1,0,9,9,0,0,0,1,2,0,0,0,2,0,7,13,29,78,75,2,0,4,23,21,0,0,0,7,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,12,19,40,55,4,5,13,45,42,0,3,7,21,15,0,0,2,3,5,0,0,0,4,3,0,0,0,1,0,10,12,31,61,73,0,2,7,21,18,0,0,0,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cancer_2_28,0,0,0,0,0.008544922,0.44921875,0.520996094,0.021240234,1177.624735,26.28998941,0.041644791,0.000247542,0.015733473,0.284187431,0,0,0,0,0,0,0,0,0,0,4080,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2146,1777,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1884,2065,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2157,1806,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1895,2057,95,0,0,0,0,0,0,11,16,17,29,57,7,8,18,27,42,3,0,9,8,17,0,0,3,7,11,0,0,0,0,2,0,0,0,0,0,12,17,34,59,70,1,2,10,8,29,0,0,1,1,8,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10,8,25,31,52,6,11,14,18,35,0,0,6,6,18,2,2,2,1,8,0,0,0,2,3,0,0,0,1,1,13,14,28,45,88,2,1,7,16,22,0,0,1,2,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
